Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Senryu,Aesthetic_Appeal,"CL5_(0, 5)_lower gamma",0.1258661674943305,0.4555382488069467,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.0180485508544904
Senryu,Vivid_Imagery,"CL5_(0, 5)_lower gamma",-0.2663970058109852,0.1153837354231184,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.0
Senryu,Moved,"CL5_(0, 5)_lower gamma",-0.0942666529499048,0.3385260879369762,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-6.586992487484213e-05
Senryu,Originality,"CL5_(0, 5)_lower gamma",0.0158868482678993,0.8721116580972426,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-0.0001327211994389914
Senryu,Creativity,"CL5_(0, 5)_lower gamma",0.0228792441931578,0.8918366765414991,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-0.0003875286737119831
Control,Aesthetic_Appeal,"CL5_(0, 5)_lower gamma",0.2147318021215469,0.0284156621440885,0.2147318021215469,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.011304070939815877
Control,Vivid_Imagery,"CL5_(0, 5)_lower gamma",0.0735393096391744,0.4460870215349757,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.00047203990655423164
Control,Moved,"CL5_(0, 5)_lower gamma",0.1541780514191716,0.1202024123231278,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.011909162568441682
Control,Originality,"CL5_(0, 5)_lower gamma",0.1967791334827812,0.046351330843784,0.1967791334827812,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-0.000665951203439162
Control,Creativity,"CL5_(0, 5)_lower gamma",0.3377809538477355,0.0458374897631177,0.3377809538477355,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-0.0008192898245897084
Haiku,Aesthetic_Appeal,"CL5_(0, 5)_theta",-0.1018931804573902,0.1417368421736465,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL5_(0, 5)_theta",-0.0608149968565049,0.3856690260346515,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.034430611328225016
Haiku,Moved,"CL5_(0, 5)_theta",-0.0285628382481963,0.8092974198509149,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,-0.0002854666225046431
Haiku,Originality,"CL5_(0, 5)_theta",-0.247161823006212,0.0402607316693126,-0.247161823006212,CL5,"(0, 5)",theta,Linear,LightGBM,0.006532230797067462
Haiku,Creativity,"CL5_(0, 5)_theta",-0.1630176489645657,0.1740673506748251,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,9.46438293445485e-05
Senryu,Aesthetic_Appeal,"CL5_(0, 5)_theta",-0.2309407583542669,0.0586601121203343,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.004957028363183367
Senryu,Vivid_Imagery,"CL5_(0, 5)_theta",-0.1955421027085747,0.1093157276378945,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,1.5484942586584989e-06
Senryu,Moved,"CL5_(0, 5)_theta",-0.0072661724180785,0.9173013630643192,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,-1.336366380235901e-06
Senryu,Originality,"CL5_(0, 5)_theta",-0.0294157737084473,0.6745934316188844,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,2.4842357631467846e-05
Senryu,Creativity,"CL5_(0, 5)_theta",0.0258608731184297,0.8288513199492228,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,3.8663970652141995e-05
Control,Aesthetic_Appeal,"CL5_(0, 5)_theta",-0.0660829037839127,0.3231168857932783,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.0016101172306637933
Control,Vivid_Imagery,"CL5_(0, 5)_theta",0.0073640847090909,0.9114965482101668,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.0007054660788199284
Control,Moved,"CL5_(0, 5)_theta",-0.0775570597536423,0.2540804425104159,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.007589650085727214
Control,Originality,"CL5_(0, 5)_theta",-0.001908072196927,0.9775063571895564,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL5_(0, 5)_theta",-0.0834772934630064,0.4779978745297903,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,-0.00021449271592376438
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_alpha",-0.0767914884774372,0.3454341143132464,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0009237189979809126
Haiku,Vivid_Imagery,"CL5_(5, 10)_alpha",-0.1095690208324941,0.1818990755473336,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.051582547305940356
Haiku,Moved,"CL5_(5, 10)_alpha",-0.5440014069605766,0.0001164246379815,-0.5440014069605766,CL5,"(5, 10)",alpha,Linear,LightGBM,-0.003294379051350429
Haiku,Originality,"CL5_(5, 10)_alpha",-0.3787619547120867,0.0077171740337996,-0.3787619547120867,CL5,"(5, 10)",alpha,Linear,LightGBM,0.005918214829511146
Haiku,Creativity,"CL5_(5, 10)_alpha",-0.414808517138612,0.0031274554485052,-0.414808517138612,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_alpha",-0.3552845704710334,0.0134226829564241,-0.3552845704710334,CL5,"(5, 10)",alpha,Linear,LightGBM,0.000743405102672378
Senryu,Vivid_Imagery,"CL5_(5, 10)_alpha",-0.138020269011552,0.3343819970615694,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,-3.9416984003257956e-08
Senryu,Moved,"CL5_(5, 10)_alpha",-0.2775934514993921,0.0007474829024907,-0.2775934514993921,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0001397495127176976
Senryu,Originality,"CL5_(5, 10)_alpha",-0.1770561750278317,0.0313870820319891,-0.1770561750278317,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0006542439383046198
Senryu,Creativity,"CL5_(5, 10)_alpha",-0.3937534109356252,0.0055268275620988,-0.3937534109356252,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0009327189829737261
Control,Aesthetic_Appeal,"CL5_(5, 10)_alpha",-0.1506768250147063,0.068213389676207,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.04132985378176896
Control,Vivid_Imagery,"CL5_(5, 10)_alpha",-0.1094718264898034,0.1794833599556992,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0004791966787203503
Control,Moved,"CL5_(5, 10)_alpha",-0.1045293884214397,0.2166729539463118,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.001702378608060928
Control,Originality,"CL5_(5, 10)_alpha",-0.1238767235749543,0.1387351273278755,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.02538864437270634
Control,Creativity,"CL5_(5, 10)_alpha",-0.1952928323600362,0.1765881679490519,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,0.020154316265248065
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_beta",-0.084629649404398,0.3943724328984029,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.00015615204352840699
Haiku,Vivid_Imagery,"CL5_(5, 10)_beta",0.0281576925809237,0.7792886620533853,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,0.044451294419997206
Haiku,Moved,"CL5_(5, 10)_beta",0.096133846061276,0.5804186576564303,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.0022136642397985926
Haiku,Originality,"CL5_(5, 10)_beta",0.1429954436377379,0.4077313078980514,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.004651231838182038
Haiku,Creativity,"CL5_(5, 10)_beta",-0.0635427725832935,0.7135323331673078,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,0.002966735877685986
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_beta",0.2740868136884814,0.1141583856785125,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,0.013598854745409054
Senryu,Vivid_Imagery,"CL5_(5, 10)_beta",0.2678126057044155,0.1281253186372818,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,0.0027248952923568832
Senryu,Moved,"CL5_(5, 10)_beta",0.2902624402320213,0.0041074139773413,0.2902624402320213,CL5,"(5, 10)",beta,Linear,LightGBM,8.237544063953828e-05
Senryu,Originality,"CL5_(5, 10)_beta",0.2312587961716501,0.0224415929492045,0.2312587961716501,CL5,"(5, 10)",beta,Linear,LightGBM,0.0004744752476568446
Senryu,Creativity,"CL5_(5, 10)_beta",0.4468438029148525,0.0105542115593199,0.4468438029148525,CL5,"(5, 10)",beta,Linear,LightGBM,-2.738550447063867e-05
Control,Aesthetic_Appeal,"CL5_(5, 10)_beta",-0.2613931929528426,0.0141617595073673,-0.2613931929528426,CL5,"(5, 10)",beta,Linear,LightGBM,-0.005749407252133064
Control,Vivid_Imagery,"CL5_(5, 10)_beta",-0.0556622283432241,0.5979720933403159,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.00016461645874185006
Control,Moved,"CL5_(5, 10)_beta",-0.2633403585853802,0.0151564583625025,-0.2633403585853802,CL5,"(5, 10)",beta,Linear,LightGBM,-0.0007103877050883376
Control,Originality,"CL5_(5, 10)_beta",-0.2156626124576453,0.0456771095858199,-0.2156626124576453,CL5,"(5, 10)",beta,Linear,LightGBM,-0.0004175115257546982
Control,Creativity,"CL5_(5, 10)_beta",-0.5747246970463046,0.0020711429708363,-0.5747246970463046,CL5,"(5, 10)",beta,Linear,LightGBM,5.9268145236564754e-05
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_delta",0.0983712872758427,0.1074799294646825,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL5_(5, 10)_delta",0.0767159425355865,0.2116971736499093,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.012848996526713556
Haiku,Moved,"CL5_(5, 10)_delta",-0.0582703753959016,0.5863249719128792,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0018335809127628
Haiku,Originality,"CL5_(5, 10)_delta",0.0204457039466566,0.8491789883766254,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.02022643687496557
Haiku,Creativity,"CL5_(5, 10)_delta",0.004728655684732,0.9642611411410318,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_delta",0.2720354399621775,0.0099292078331216,0.2720354399621775,CL5,"(5, 10)",delta,Linear,LightGBM,0.013538895883922736
Senryu,Vivid_Imagery,"CL5_(5, 10)_delta",-0.0062832061428177,0.9527167239376664,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL5_(5, 10)_delta",-0.0496573458960586,0.4145218326363523,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,6.662085580179791e-05
Senryu,Originality,"CL5_(5, 10)_delta",0.0453329454852843,0.4570963645594577,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-0.00043734540546596523
Senryu,Creativity,"CL5_(5, 10)_delta",-0.0062145121407312,0.9526891652488576,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0005531236364966084
Control,Aesthetic_Appeal,"CL5_(5, 10)_delta",0.04806393368684,0.399842663932573,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.005423487297796277
Control,Vivid_Imagery,"CL5_(5, 10)_delta",-0.0771206304538061,0.170247445535681,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0002573185606975056
Control,Moved,"CL5_(5, 10)_delta",0.0907978192718858,0.1179327689792821,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.000807885268335565
Control,Originality,"CL5_(5, 10)_delta",0.0253994626946177,0.6597590695339217,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-3.7402384777629847e-06
Control,Creativity,"CL5_(5, 10)_delta",0.0435880720838472,0.6638506784250278,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-5.7625120386728206e-05
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_lower gamma",0.0456027680490011,0.5820128121219117,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.0003125826575721864
Haiku,Vivid_Imagery,"CL5_(5, 10)_lower gamma",0.0001236904360358,0.998821492935934,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.059855225833055296
Haiku,Moved,"CL5_(5, 10)_lower gamma",0.0151893547745192,0.91545486709345,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.022808465781132117
Haiku,Originality,"CL5_(5, 10)_lower gamma",0.0002726203278895,0.9984867661524351,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.007345185060571823
Haiku,Creativity,"CL5_(5, 10)_lower gamma",0.0911385178448341,0.5208505465536473,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,5.758662853829412e-06
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_lower gamma",-0.1628872358230043,0.2940176553331125,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-0.0014684280109211727
Senryu,Vivid_Imagery,"CL5_(5, 10)_lower gamma",-0.1055342597303402,0.4955336635112397,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-5.3051478664771696e-05
Senryu,Moved,"CL5_(5, 10)_lower gamma",-0.0986498988210857,0.2725811637435963,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,4.2141379261916064e-05
Senryu,Originality,"CL5_(5, 10)_lower gamma",-0.1893205153351553,0.035970496080849,-0.1893205153351553,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.0027121837635074994
Senryu,Creativity,"CL5_(5, 10)_lower gamma",-0.1683570540250433,0.2771675728753678,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL5_(5, 10)_lower gamma",0.043680713778176,0.6235415621407929,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.012640053130197716
Control,Vivid_Imagery,"CL5_(5, 10)_lower gamma",0.0658683126624314,0.4551117281508849,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,5.859581557672464e-05
Control,Moved,"CL5_(5, 10)_lower gamma",0.1609229814107155,0.0748950527120741,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.001635516006255827
Control,Originality,"CL5_(5, 10)_lower gamma",0.1865837357754813,0.0387017498396565,0.1865837357754813,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-0.0018099299472458328
Control,Creativity,"CL5_(5, 10)_lower gamma",0.3641496104186688,0.0193156098620427,0.3641496104186688,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-0.00028525670123161483
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_theta",-0.0506976142130949,0.4300584462088306,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.00023782437230860287
Haiku,Vivid_Imagery,"CL5_(5, 10)_theta",-0.0846728736062985,0.1908325034655236,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.0955214826077516
Haiku,Moved,"CL5_(5, 10)_theta",0.1467497960426289,0.184030837693067,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.0006746754917544857
Haiku,Originality,"CL5_(5, 10)_theta",0.0364509357354297,0.7432542120575141,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.0015022538340008693
Haiku,Creativity,"CL5_(5, 10)_theta",0.0264016490095926,0.8116641461894719,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-6.129486596287357e-06
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_theta",-0.0418092076771662,0.7005359623968925,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.004200784557878343
Senryu,Vivid_Imagery,"CL5_(5, 10)_theta",0.0031239591709204,0.9771654508618944,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-3.966907549739873e-05
Senryu,Moved,"CL5_(5, 10)_theta",0.1257251254252833,0.0452168360763366,0.1257251254252833,CL5,"(5, 10)",theta,Linear,LightGBM,8.189084977850191e-05
Senryu,Originality,"CL5_(5, 10)_theta",0.0881335806232669,0.160824046550136,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.0002953030747045998
Senryu,Creativity,"CL5_(5, 10)_theta",0.1311203511471605,0.2215709529450517,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,1.0131208129323907e-08
Control,Aesthetic_Appeal,"CL5_(5, 10)_theta",0.0677056085184392,0.3212880989223733,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.002173679242378286
Control,Vivid_Imagery,"CL5_(5, 10)_theta",-0.0085088274551626,0.8996482260938548,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.0003368051623343714
Control,Moved,"CL5_(5, 10)_theta",0.0178178056021078,0.7981800226405722,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.00019404541319432346
Control,Originality,"CL5_(5, 10)_theta",0.0709346523131674,0.305126271414422,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.0003599987739390109
Control,Creativity,"CL5_(5, 10)_theta",0.1704177100666248,0.1541276652175423,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.00035821739781242745
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_alpha",0.0430747252823997,0.5475891468288645,0.0,CL6,"(-4, 0)",alpha,Linear,LightGBM,-0.00011689817584185237
Haiku,Vivid_Imagery,"CL6_(-4, 0)_alpha",0.1698755835879024,0.0188517098920298,0.1698755835879024,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.03543923440845458
Haiku,Moved,"CL6_(-4, 0)_alpha",0.4726239651363428,0.0001416506159322,0.4726239651363428,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.0008123308886358006
Haiku,Originality,"CL6_(-4, 0)_alpha",0.2636536926404991,0.0355824362485403,0.2636536926404991,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.0011084619672326816
Haiku,Creativity,"CL6_(-4, 0)_alpha",0.2400855537293409,0.0515106452816087,0.0,CL6,"(-4, 0)",alpha,Linear,LightGBM,4.7678819402388674e-05
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_alpha",0.3192910676502805,0.0145712286239546,0.3192910676502805,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.008081853098717909
Senryu,Vivid_Imagery,"CL6_(-4, 0)_alpha",0.3071505544452171,0.0181828016082302,0.3071505544452171,CL6,"(-4, 0)",alpha,Linear,LightGBM,-4.549405450619343e-06
Senryu,Moved,"CL6_(-4, 0)_alpha",0.2491607632901817,0.0009232167089923,0.2491607632901817,CL6,"(-4, 0)",alpha,Linear,LightGBM,-2.3537271050982462e-05
Senryu,Originality,"CL6_(-4, 0)_alpha",0.2385828720928507,0.0015468664981121,0.2385828720928507,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.00012876914609917986
Senryu,Creativity,"CL6_(-4, 0)_alpha",0.4275142510961242,0.0008694601492425,0.4275142510961242,CL6,"(-4, 0)",alpha,Linear,LightGBM,-5.540797060819699e-06
Control,Aesthetic_Appeal,"CL6_(-4, 0)_alpha",0.2885117206966167,9.47986326193866e-05,0.2885117206966167,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.025307514639631153
Control,Vivid_Imagery,"CL6_(-4, 0)_alpha",0.1723401207203911,0.0180009757057488,0.1723401207203911,CL6,"(-4, 0)",alpha,Linear,LightGBM,4.406248643040738e-05
Control,Moved,"CL6_(-4, 0)_alpha",0.2853409234588194,0.0001549029692588,0.2853409234588194,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.0008550185105457258
Control,Originality,"CL6_(-4, 0)_alpha",0.2431694165999427,0.0011434971895497,0.2431694165999427,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.001490148027631526
Control,Creativity,"CL6_(-4, 0)_alpha",0.3488029797728906,0.0066943845188234,0.3488029797728906,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.006760044236393722
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_beta",0.1268636532641546,0.0602764661939536,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,-0.00012215027459070292
Haiku,Vivid_Imagery,"CL6_(-4, 0)_beta",-0.0359613480556642,0.5984668262956915,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.08618486921894063
Haiku,Moved,"CL6_(-4, 0)_beta",-0.1210946910720365,0.30209352817543,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0032997058877867733
Haiku,Originality,"CL6_(-4, 0)_beta",0.1283301487111324,0.2780723378532708,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.015256324233241846
Haiku,Creativity,"CL6_(-4, 0)_beta",0.0776051244369678,0.509345023378428,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0003058313422733015
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_beta",-0.2060207564221797,0.0829825774783915,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.05467290779688376
Senryu,Vivid_Imagery,"CL6_(-4, 0)_beta",-0.2304238510639506,0.0503535093110535,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0414438062249785
Senryu,Moved,"CL6_(-4, 0)_beta",-0.2258813680091208,0.0009475187815983,-0.2258813680091208,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0003495018990733087
Senryu,Originality,"CL6_(-4, 0)_beta",-0.1384323201343138,0.0434618143139884,-0.1384323201343138,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0005746241665695802
Senryu,Creativity,"CL6_(-4, 0)_beta",-0.1664835419323026,0.1609424083911625,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0014167123586150492
Control,Aesthetic_Appeal,"CL6_(-4, 0)_beta",-0.3279575974008531,9.134759331055044e-07,-0.3279575974008531,CL6,"(-4, 0)",beta,Linear,LightGBM,0.003112863020033057
Control,Vivid_Imagery,"CL6_(-4, 0)_beta",-0.2391459982678812,0.0002811865702658,-0.2391459982678812,CL6,"(-4, 0)",beta,Linear,LightGBM,2.0429892338081072e-05
Control,Moved,"CL6_(-4, 0)_beta",-0.2816878278153099,3.6096617590734346e-05,-0.2816878278153099,CL6,"(-4, 0)",beta,Linear,LightGBM,-0.006058524684721828
Control,Originality,"CL6_(-4, 0)_beta",-0.2091857299587169,0.0019813324863421,-0.2091857299587169,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0
Control,Creativity,"CL6_(-4, 0)_beta",-0.417158112707267,0.0003624018082333,-0.417158112707267,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0002573380147687653
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_delta",-0.0150263417088735,0.7500687139026138,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,2.3742979955776953e-05
Haiku,Vivid_Imagery,"CL6_(-4, 0)_delta",0.0820350891312874,0.0880967140933215,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.10338577261388289
Haiku,Moved,"CL6_(-4, 0)_delta",0.002725120543987,0.973406451219354,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.00010798819723618329
Haiku,Originality,"CL6_(-4, 0)_delta",-0.0751010871322731,0.3684593861018826,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.01663566951493142
Haiku,Creativity,"CL6_(-4, 0)_delta",-0.1136750697312028,0.1715628733157631,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.0003395759443259586
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_delta",0.0527871918033225,0.5486280364822131,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.012692077957930736
Senryu,Vivid_Imagery,"CL6_(-4, 0)_delta",0.1786329343632109,0.0478926750601529,0.1786329343632109,CL6,"(-4, 0)",delta,Linear,LightGBM,-8.506168613633272e-06
Senryu,Moved,"CL6_(-4, 0)_delta",0.0971595775711497,0.0577003239652961,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.000488968126186557
Senryu,Originality,"CL6_(-4, 0)_delta",0.0743068047884204,0.1483526256189455,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,5.1337127038600214e-05
Senryu,Creativity,"CL6_(-4, 0)_delta",0.1227520553960383,0.1602684266380664,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.0003309549493339292
Control,Aesthetic_Appeal,"CL6_(-4, 0)_delta",0.0271317198799444,0.6098187567736986,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.009962133231653271
Control,Vivid_Imagery,"CL6_(-4, 0)_delta",0.0858399423584899,0.1046137957609155,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.000488121707605495
Control,Moved,"CL6_(-4, 0)_delta",0.0460663424533318,0.3964744025761121,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.0017440703445361408
Control,Originality,"CL6_(-4, 0)_delta",0.0104447638215233,0.8472486663856027,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.00023179936643828267
Control,Creativity,"CL6_(-4, 0)_delta",0.0456981080066665,0.6260832836691379,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-5.326891365322091e-05
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_lower gamma",-0.0581708480016233,0.4629981177847553,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.0173326810545289
Haiku,Vivid_Imagery,"CL6_(-4, 0)_lower gamma",0.0320827387112053,0.6889648561672673,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.08927007908345083
Haiku,Moved,"CL6_(-4, 0)_lower gamma",0.081097413861283,0.5581373309832545,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,-0.0018541506021287574
Haiku,Originality,"CL6_(-4, 0)_lower gamma",0.0251957501786214,0.8559143227531698,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.03792319675951204
Haiku,Creativity,"CL6_(-4, 0)_lower gamma",-0.1516569966280564,0.2730788908187047,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.0002879199906715794
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_lower gamma",-0.1483294595177766,0.2459846305199935,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.03308986995025423
Senryu,Vivid_Imagery,"CL6_(-4, 0)_lower gamma",0.1318331106887896,0.3065481948501176,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,-0.0038816398725665733
Senryu,Moved,"CL6_(-4, 0)_lower gamma",0.034653881514678,0.6415510041163981,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,3.865554911758656e-05
Senryu,Originality,"CL6_(-4, 0)_lower gamma",-0.1437139325256313,0.0544272407734624,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.004215008006862038
Senryu,Creativity,"CL6_(-4, 0)_lower gamma",-0.3384068129539729,0.0080015585325226,-0.3384068129539729,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL6_(-4, 0)_lower gamma",-0.0188537303079998,0.8017585006177821,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.005757645198373071
Control,Vivid_Imagery,"CL6_(-4, 0)_lower gamma",-0.0247605519738418,0.7377157893979785,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,-0.00016704800005675925
Control,Moved,"CL6_(-4, 0)_lower gamma",-0.021882358296235,0.7743517537240523,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,-0.005315781256816093
Control,Originality,"CL6_(-4, 0)_lower gamma",-0.1940138090527083,0.0109996152197626,-0.1940138090527083,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,0.0
