Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Senryu,Aesthetic_Appeal,"CL4_(-4, 0)_alpha",0.2779966192469805,0.0133978321381589,0.2779966192469805,CL4,"(-4, 0)",alpha,Linear,LightGBM,3.9383500284269526
Senryu,Vivid_Imagery,"CL4_(-4, 0)_alpha",-0.0232181881954139,0.833310122450708,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,0.612058265289845
Senryu,Moved,"CL4_(-4, 0)_alpha",0.0620111781587227,0.3315909868523112,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,1.3084422544976808
Senryu,Originality,"CL4_(-4, 0)_alpha",-0.0377593692356,0.7339741232647238,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,3.105058888878006
Senryu,Creativity,"CL4_(-4, 0)_alpha",0.1165784355556318,0.2936068008440554,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,1.4237409040746303
Control,Aesthetic_Appeal,"CL4_(-4, 0)_alpha",-0.0705259998072228,0.3112269803603034,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,83.91225307833064
Control,Vivid_Imagery,"CL4_(-4, 0)_alpha",-0.0155251551370194,0.8217119309332901,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,1.7643818234513284
Control,Moved,"CL4_(-4, 0)_alpha",-0.0015554359677991,0.9825859439305108,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,-6.737290640143155
Control,Originality,"CL4_(-4, 0)_alpha",0.1128575628922256,0.1096439815951269,0.0,CL4,"(-4, 0)",alpha,Linear,LightGBM,0.0
Control,Creativity,"CL4_(-4, 0)_alpha",0.1405959096658781,0.0482713369451449,0.1405959096658781,CL4,"(-4, 0)",alpha,Linear,LightGBM,4.8625328979909535
Haiku,Aesthetic_Appeal,"CL4_(-4, 0)_beta",-0.1222594414295734,0.4850385275427651,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,-9.628420913396232
Haiku,Vivid_Imagery,"CL4_(-4, 0)_beta",-0.0849420033527421,0.4069756801001017,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,358.91643761502127
Haiku,Moved,"CL4_(-4, 0)_beta",-0.0700795544857007,0.6887710011200305,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,0.4776642140338457
Haiku,Originality,"CL4_(-4, 0)_beta",0.1307886509714377,0.455429955829741,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,91.11840625843898
Haiku,Creativity,"CL4_(-4, 0)_beta",0.1240635816851334,0.4768728293438314,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,-6.42783884274205
Senryu,Aesthetic_Appeal,"CL4_(-4, 0)_beta",0.1873564981008759,0.206337246402681,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,3.442515863193485
Senryu,Vivid_Imagery,"CL4_(-4, 0)_beta",-0.0169982722740268,0.9094903449353682,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,45.83321166240814
Senryu,Moved,"CL4_(-4, 0)_beta",-0.0544724194808182,0.5203114845183976,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,1.4850102719008793
Senryu,Originality,"CL4_(-4, 0)_beta",0.2025252883634368,0.1721122037844242,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,5.531716009161252
Senryu,Creativity,"CL4_(-4, 0)_beta",0.3321303551315567,0.0240660077661765,0.3321303551315567,CL4,"(-4, 0)",beta,Linear,LightGBM,5.054336099825224
Control,Aesthetic_Appeal,"CL4_(-4, 0)_beta",-0.0069955702188508,0.9389663975241854,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,125.91788113956812
Control,Vivid_Imagery,"CL4_(-4, 0)_beta",0.0577893574256758,0.5232193922587971,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,13.729150397016472
Control,Moved,"CL4_(-4, 0)_beta",-0.0447540563726825,0.6318394749555121,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,-32.470518119006314
Control,Originality,"CL4_(-4, 0)_beta",-0.060229891307806,0.5165008547213452,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,95.96433467557306
Control,Creativity,"CL4_(-4, 0)_beta",-0.0673194287026828,0.4719719371194083,0.0,CL4,"(-4, 0)",beta,Linear,LightGBM,10.224808234114105
Haiku,Aesthetic_Appeal,"CL4_(-4, 0)_delta",-0.033647175552826,0.716202449410356,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL4_(-4, 0)_delta",0.0840834516601537,0.1118970938808942,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,171.19088842423815
Haiku,Moved,"CL4_(-4, 0)_delta",0.1626721099150255,0.0734680620474755,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,-0.3614525761929633
Haiku,Originality,"CL4_(-4, 0)_delta",0.0518905090159411,0.563131061640405,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,-10.607421109978414
Haiku,Creativity,"CL4_(-4, 0)_delta",0.1174684747802497,0.1921904622194192,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL4_(-4, 0)_delta",-0.1654277620364885,0.0577592979984953,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,1.1371833428267286
Senryu,Vivid_Imagery,"CL4_(-4, 0)_delta",-0.0112471357151599,0.8983378973361902,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,-2.4117477396689164
Senryu,Moved,"CL4_(-4, 0)_delta",-0.0667108546524138,0.1823367760199579,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,-5.610871631885654
Senryu,Originality,"CL4_(-4, 0)_delta",-0.0083133339978892,0.9237194352825624,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,0.3556628851015321
Senryu,Creativity,"CL4_(-4, 0)_delta",0.0313401483654935,0.7158987494593858,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL4_(-4, 0)_delta",-0.0700195061241997,0.2245201583001094,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,193.72377129801174
Control,Vivid_Imagery,"CL4_(-4, 0)_delta",-0.0777071816816604,0.1687566639871072,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,0.029873934898400577
Control,Moved,"CL4_(-4, 0)_delta",-0.0839451243607587,0.1536823295401181,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,-0.14449756031914732
Control,Originality,"CL4_(-4, 0)_delta",-0.0994261711501894,0.0872798313385018,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,0.0
Control,Creativity,"CL4_(-4, 0)_delta",-0.1091380304623675,0.064845116208855,0.0,CL4,"(-4, 0)",delta,Linear,LightGBM,5.228326007514541
Haiku,Aesthetic_Appeal,"CL4_(-4, 0)_lower gamma",0.1844655442164489,0.2141801104893959,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,0.3423511857711374
Haiku,Vivid_Imagery,"CL4_(-4, 0)_lower gamma",0.0559650561297605,0.5140150121205084,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-57.208466485686415
Haiku,Moved,"CL4_(-4, 0)_lower gamma",0.1019514663111823,0.4840350068502007,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-0.8124371832018283
Haiku,Originality,"CL4_(-4, 0)_lower gamma",-0.0510109724919664,0.7314983086908606,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-19.921252292381194
Haiku,Creativity,"CL4_(-4, 0)_lower gamma",0.089191753986523,0.5458524213166156,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-0.002688105309762219
Senryu,Aesthetic_Appeal,"CL4_(-4, 0)_lower gamma",0.0406245898001287,0.7655026369816356,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,5.55765383159444
Senryu,Vivid_Imagery,"CL4_(-4, 0)_lower gamma",0.0618958454924532,0.6553790422955309,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-0.4063547475046332
Senryu,Moved,"CL4_(-4, 0)_lower gamma",-0.064209827804308,0.4149049280060871,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,0.06141607116712796
Senryu,Originality,"CL4_(-4, 0)_lower gamma",-0.2473165845976191,0.0757484944779961,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,8.8244720207708
Senryu,Creativity,"CL4_(-4, 0)_lower gamma",-0.1418155722057523,0.303644402207633,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,0.2976181054997479
Control,Aesthetic_Appeal,"CL4_(-4, 0)_lower gamma",-0.0328280029487695,0.6860940344457057,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-25.786261807762163
Control,Vivid_Imagery,"CL4_(-4, 0)_lower gamma",-0.0273947176325425,0.7325655876941827,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,0.32334939254042366
Control,Moved,"CL4_(-4, 0)_lower gamma",0.0057322794925596,0.9446884554308664,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-0.6967185748466735
Control,Originality,"CL4_(-4, 0)_lower gamma",-0.0769026440146056,0.3508206589350928,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,-13.109675326901703
Control,Creativity,"CL4_(-4, 0)_lower gamma",-0.0190675222935518,0.8180738097355017,0.0,CL4,"(-4, 0)",lower gamma,Linear,LightGBM,7.914332659286189
Haiku,Aesthetic_Appeal,"CL4_(-4, 0)_theta",-0.057774457437913,0.6130792066204724,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL4_(-4, 0)_theta",-0.0593296787302307,0.3723137757792583,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,79.56569835222234
Haiku,Moved,"CL4_(-4, 0)_theta",-0.108925176230957,0.3364871660050447,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,1.0942562670230085
Haiku,Originality,"CL4_(-4, 0)_theta",-0.1497191843270732,0.1931499128494366,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,-1.1138085392059582
Haiku,Creativity,"CL4_(-4, 0)_theta",-0.2837703487799328,0.013825958429481,-0.2837703487799328,CL4,"(-4, 0)",theta,Linear,LightGBM,0.09735909422339906
Senryu,Aesthetic_Appeal,"CL4_(-4, 0)_theta",0.0918528262074805,0.2738845937365066,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,-4.017596678465448
Senryu,Vivid_Imagery,"CL4_(-4, 0)_theta",0.0575754399174231,0.4837321076481639,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,2.484021827745822
Senryu,Moved,"CL4_(-4, 0)_theta",0.0532874771258786,0.2649276438854443,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,0.9914874718477761
Senryu,Originality,"CL4_(-4, 0)_theta",0.0533622045575313,0.51881929357007,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,0.2978998679666555
Senryu,Creativity,"CL4_(-4, 0)_theta",-0.0296033203895582,0.7204199113057836,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,-1.1070406199664895
Control,Aesthetic_Appeal,"CL4_(-4, 0)_theta",-0.0480892079560929,0.3574661480200747,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,78.92615905812563
Control,Vivid_Imagery,"CL4_(-4, 0)_theta",-0.0754578310652106,0.1400081519761445,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,-0.49009018549909256
Control,Moved,"CL4_(-4, 0)_theta",-0.0645743173824867,0.2271427893453517,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,14.032452166734005
Control,Originality,"CL4_(-4, 0)_theta",0.0182082515286606,0.7298030707339954,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL4_(-4, 0)_theta",-0.0285750925585715,0.5923951296927774,0.0,CL4,"(-4, 0)",theta,Linear,LightGBM,-1.4587320529502723
Haiku,Aesthetic_Appeal,"CL4_(0, 5)_alpha",-0.0791021741472311,0.5090401139358862,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,1.3636459137861445
Haiku,Vivid_Imagery,"CL4_(0, 5)_alpha",-0.0256752373232666,0.7140320364467798,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,1.3176040758103453
Haiku,Moved,"CL4_(0, 5)_alpha",0.0757413394353241,0.5327212521233764,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,0.7026119773539156
Haiku,Originality,"CL4_(0, 5)_alpha",-0.0005040198451602,0.9966527211494252,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,2.834309586433734
Haiku,Creativity,"CL4_(0, 5)_alpha",-0.016098930218753,0.893048624487174,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,-0.654474434233764
Senryu,Aesthetic_Appeal,"CL4_(0, 5)_alpha",0.1387160109693731,0.2850576134253085,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,3.4535879937970537
Senryu,Vivid_Imagery,"CL4_(0, 5)_alpha",0.1898665081848422,0.1448017904311106,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,-0.0003842016130368806
Senryu,Moved,"CL4_(0, 5)_alpha",0.2596179030290793,0.0005141325240242,0.2596179030290793,CL4,"(0, 5)",alpha,Linear,LightGBM,8.292606627611251
Senryu,Originality,"CL4_(0, 5)_alpha",0.182183499149358,0.1623081274510669,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,5.965003622356319
Senryu,Creativity,"CL4_(0, 5)_alpha",0.210500946260795,0.1033634611319256,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,2.9787548461119426
Control,Aesthetic_Appeal,"CL4_(0, 5)_alpha",0.1188763381331207,0.107934398540586,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,51.029277970568664
Control,Vivid_Imagery,"CL4_(0, 5)_alpha",0.0264032684226307,0.7183332335057018,0.0,CL4,"(0, 5)",alpha,Linear,LightGBM,0.7913465451799916
Control,Moved,"CL4_(0, 5)_alpha",0.1865886463142471,0.0137584055265713,0.1865886463142471,CL4,"(0, 5)",alpha,Linear,LightGBM,10.829111733347979
Control,Originality,"CL4_(0, 5)_alpha",0.2489660339446294,0.0009149615536265,0.2489660339446294,CL4,"(0, 5)",alpha,Linear,LightGBM,-0.192622494491416
Control,Creativity,"CL4_(0, 5)_alpha",0.26041351307833,0.0005675676917648,0.26041351307833,CL4,"(0, 5)",alpha,Linear,LightGBM,1.6721108590020568
Haiku,Aesthetic_Appeal,"CL4_(0, 5)_beta",-0.0005622184709743,0.99755156126587,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,-16.988442117415833
Haiku,Vivid_Imagery,"CL4_(0, 5)_beta",-0.0568317757889766,0.5960247955999891,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,253.11457610083153
Haiku,Moved,"CL4_(0, 5)_beta",-0.3781628724861364,0.0368833807179868,-0.3781628724861364,CL4,"(0, 5)",beta,Linear,LightGBM,1.3192284534374745
Haiku,Originality,"CL4_(0, 5)_beta",-0.5939066257705853,0.0011342703377632,-0.5939066257705853,CL4,"(0, 5)",beta,Linear,LightGBM,70.38086840411773
Haiku,Creativity,"CL4_(0, 5)_beta",-0.2548339208365807,0.1610049749871974,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,-0.5208912050365171
Senryu,Aesthetic_Appeal,"CL4_(0, 5)_beta",-0.224051946757552,0.211823933664552,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,-0.35974176458023216
Senryu,Vivid_Imagery,"CL4_(0, 5)_beta",-0.2596374793429292,0.1511860022704802,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,-0.01911252546523169
Senryu,Moved,"CL4_(0, 5)_beta",-0.2030133656988985,0.0498770454197198,-0.2030133656988985,CL4,"(0, 5)",beta,Linear,LightGBM,3.7414381198837106
Senryu,Originality,"CL4_(0, 5)_beta",-0.2422949650539965,0.1822447249287944,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,0.29881378873197756
Senryu,Creativity,"CL4_(0, 5)_beta",-0.1203370451581378,0.5018025916167339,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,-0.5430806707461157
Control,Aesthetic_Appeal,"CL4_(0, 5)_beta",-0.217491809954299,0.0484090729008785,-0.217491809954299,CL4,"(0, 5)",beta,Linear,LightGBM,25.158551105328073
Control,Vivid_Imagery,"CL4_(0, 5)_beta",0.0495881802826358,0.6490052241001236,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,-0.7397220541036731
Control,Moved,"CL4_(0, 5)_beta",-0.1726418570862083,0.1241929983355805,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,18.141631863731117
Control,Originality,"CL4_(0, 5)_beta",-0.234580445656705,0.0359112459681395,-0.234580445656705,CL4,"(0, 5)",beta,Linear,LightGBM,95.84879776605167
Control,Creativity,"CL4_(0, 5)_beta",-0.2116404868278458,0.0601200315337458,0.0,CL4,"(0, 5)",beta,Linear,LightGBM,26.90479463012817
Haiku,Aesthetic_Appeal,"CL4_(0, 5)_delta",0.0540457100317548,0.5354815944906262,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL4_(0, 5)_delta",0.0019175511035427,0.9699370537541344,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,57.81809013781472
Haiku,Moved,"CL4_(0, 5)_delta",-0.0396367526000664,0.6467097802466357,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.8953717666038606
Haiku,Originality,"CL4_(0, 5)_delta",-0.0592998107564077,0.4983901728959005,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,-4.707157249054376
Haiku,Creativity,"CL4_(0, 5)_delta",-0.0375406805523198,0.6638718144186094,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,1.050770865845901
Senryu,Aesthetic_Appeal,"CL4_(0, 5)_delta",-0.1590907440170446,0.1141648223908952,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.7552008534563789
Senryu,Vivid_Imagery,"CL4_(0, 5)_delta",-0.1438606706509697,0.1484660898199244,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL4_(0, 5)_delta",-0.0805867601320089,0.1589584942010039,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,1.3603405184313482
Senryu,Originality,"CL4_(0, 5)_delta",-0.1389495577149894,0.1604198570451619,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.6587443010566394
Senryu,Creativity,"CL4_(0, 5)_delta",-0.132051616040745,0.181721856351024,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.0001461581882634775
Control,Aesthetic_Appeal,"CL4_(0, 5)_delta",-0.152215895482414,0.0059448596670139,-0.152215895482414,CL4,"(0, 5)",delta,Linear,LightGBM,-0.5839752276065031
Control,Vivid_Imagery,"CL4_(0, 5)_delta",-0.0133102308618701,0.8058912572422283,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,-0.03939317516534544
Control,Moved,"CL4_(0, 5)_delta",-0.1439831393480768,0.0112358480329807,-0.1439831393480768,CL4,"(0, 5)",delta,Linear,LightGBM,0.8410135618088997
Control,Originality,"CL4_(0, 5)_delta",-0.0892402764991054,0.1099885767801258,0.0,CL4,"(0, 5)",delta,Linear,LightGBM,0.0809441005036705
Control,Creativity,"CL4_(0, 5)_delta",-0.1260534965908039,0.0267114002314271,-0.1260534965908039,CL4,"(0, 5)",delta,Linear,LightGBM,1.2353467032760497
Haiku,Aesthetic_Appeal,"CL4_(0, 5)_lower gamma",0.1215365435214784,0.472938020196432,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-7.02932410788372
Haiku,Vivid_Imagery,"CL4_(0, 5)_lower gamma",0.0216548058833745,0.8265747617061547,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,74.39404112528267
Haiku,Moved,"CL4_(0, 5)_lower gamma",0.1446263227428032,0.3879400066239359,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-1.1814044093363885
Haiku,Originality,"CL4_(0, 5)_lower gamma",0.4446828697956531,0.0097371683063202,0.4446828697956531,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-268.83023311981583
Haiku,Creativity,"CL4_(0, 5)_lower gamma",0.1611683000709931,0.3462499599118214,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-30.318067256197924
Senryu,Aesthetic_Appeal,"CL4_(0, 5)_lower gamma",0.014178357785816,0.9336644925183204,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,2.2529782595608014
Senryu,Vivid_Imagery,"CL4_(0, 5)_lower gamma",0.1027676491145244,0.5471580227056949,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,0.12170257449549282
Senryu,Moved,"CL4_(0, 5)_lower gamma",0.1718251447425219,0.0781378648912475,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-1.392973954484025
Senryu,Originality,"CL4_(0, 5)_lower gamma",0.0727310470690408,0.6790782082863115,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,2.0586265285398144
Senryu,Creativity,"CL4_(0, 5)_lower gamma",-0.0293365304149502,0.8654342896107768,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,17.70867196310486
Control,Aesthetic_Appeal,"CL4_(0, 5)_lower gamma",-0.2005126777905917,0.043066644991616,-0.2005126777905917,CL4,"(0, 5)",lower gamma,Linear,LightGBM,4.816495370925498
Control,Vivid_Imagery,"CL4_(0, 5)_lower gamma",-0.3437702839287289,0.0004582858072988,-0.3437702839287289,CL4,"(0, 5)",lower gamma,Linear,LightGBM,0.4756959038979552
Control,Moved,"CL4_(0, 5)_lower gamma",-0.2122886349583871,0.0355638981771283,-0.2122886349583871,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-6.682763220464454
Control,Originality,"CL4_(0, 5)_lower gamma",0.0737926779487564,0.4638121808358346,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,-1.626900581484054
Control,Creativity,"CL4_(0, 5)_lower gamma",0.001141184236549,0.991003837593248,0.0,CL4,"(0, 5)",lower gamma,Linear,LightGBM,7.041126300482993
Haiku,Aesthetic_Appeal,"CL4_(0, 5)_theta",0.1217426635834779,0.2969348297181698,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,21.337735178511327
Haiku,Vivid_Imagery,"CL4_(0, 5)_theta",0.0509529082415769,0.4568194047302027,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,43.869738081203
Haiku,Moved,"CL4_(0, 5)_theta",-0.0567295362748254,0.6284067107711024,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,0.9942694108335951
Haiku,Originality,"CL4_(0, 5)_theta",0.3183742787347851,0.0068199618798154,0.3183742787347851,CL4,"(0, 5)",theta,Linear,LightGBM,25.193679107170617
Haiku,Creativity,"CL4_(0, 5)_theta",0.2121697467545412,0.0692262735283497,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,7.284846618947819
Senryu,Aesthetic_Appeal,"CL4_(0, 5)_theta",0.2304299854990137,0.0573855871435004,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,3.2292158020500925
Senryu,Vivid_Imagery,"CL4_(0, 5)_theta",0.1630234780728328,0.1780412647938193,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,-0.023632699172759317
Senryu,Moved,"CL4_(0, 5)_theta",-0.0801190032262629,0.2442142579675197,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,2.2011998343827224
Senryu,Originality,"CL4_(0, 5)_theta",0.1002284561493736,0.4127642614024802,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,1.9296009592175127
Senryu,Creativity,"CL4_(0, 5)_theta",-0.0215666596226409,0.854505991556102,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,0.013470951679710415
Control,Aesthetic_Appeal,"CL4_(0, 5)_theta",-0.0604215358071597,0.3511018658351916,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,-26.132299023608063
Control,Vivid_Imagery,"CL4_(0, 5)_theta",-0.1668335837937899,0.0090089249365403,-0.1668335837937899,CL4,"(0, 5)",theta,Linear,LightGBM,-1.5480700600786534
Control,Moved,"CL4_(0, 5)_theta",-0.0807059023713297,0.2207245670483403,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,-3.301230046906386
Control,Originality,"CL4_(0, 5)_theta",-0.0581244354501355,0.3730520812417739,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL4_(0, 5)_theta",-0.1073535009280969,0.1029276391021435,0.0,CL4,"(0, 5)",theta,Linear,LightGBM,-0.6980693155279329
Haiku,Aesthetic_Appeal,"CL4_(5, 10)_alpha",-0.0206031413803358,0.8590885086175165,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL4_(5, 10)_alpha",-0.0479216279417469,0.4727003000665684,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,100.14379474180846
Haiku,Moved,"CL4_(5, 10)_alpha",0.190999302735231,0.0954160278741403,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,5.607391383561795
Haiku,Originality,"CL4_(5, 10)_alpha",0.2681758178635183,0.019592976660843,0.2681758178635183,CL4,"(5, 10)",alpha,Linear,LightGBM,-16.91678769587585
Haiku,Creativity,"CL4_(5, 10)_alpha",0.2098481184681675,0.0663151518289167,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,-0.07627289002001009
Senryu,Aesthetic_Appeal,"CL4_(5, 10)_alpha",0.0719418961135851,0.538681837119904,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,2.751961971065752
Senryu,Vivid_Imagery,"CL4_(5, 10)_alpha",0.0781746693069434,0.5001520594427535,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.0
Senryu,Moved,"CL4_(5, 10)_alpha",0.1418831349061269,0.0354444140550005,0.1418831349061269,CL4,"(5, 10)",alpha,Linear,LightGBM,1.1259638651587949
Senryu,Originality,"CL4_(5, 10)_alpha",0.1495261244973506,0.2001478395562078,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.4216637609291815
Senryu,Creativity,"CL4_(5, 10)_alpha",-0.0579888582589264,0.6178362702365512,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,3.7267445261552536
Control,Aesthetic_Appeal,"CL4_(5, 10)_alpha",0.176731253352686,0.0173617745164695,0.176731253352686,CL4,"(5, 10)",alpha,Linear,LightGBM,-27.46771304958345
Control,Vivid_Imagery,"CL4_(5, 10)_alpha",0.1185820182236611,0.106697185389019,0.0,CL4,"(5, 10)",alpha,Linear,LightGBM,0.9954788478520474
Control,Moved,"CL4_(5, 10)_alpha",0.1810673566471272,0.0172313867022153,0.1810673566471272,CL4,"(5, 10)",alpha,Linear,LightGBM,-12.616556802849567
Control,Originality,"CL4_(5, 10)_alpha",0.2026635945552228,0.0071250683158401,0.2026635945552228,CL4,"(5, 10)",alpha,Linear,LightGBM,0.04661931589170487
Control,Creativity,"CL4_(5, 10)_alpha",0.170776559875476,0.0242486692900539,0.170776559875476,CL4,"(5, 10)",alpha,Linear,LightGBM,0.5522547897520059
Haiku,Aesthetic_Appeal,"CL4_(5, 10)_beta",-0.0963328626508777,0.5818565165574194,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,92.43290501956392
Haiku,Vivid_Imagery,"CL4_(5, 10)_beta",0.0331670019462033,0.7448798169389024,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,235.59039467661
Haiku,Moved,"CL4_(5, 10)_beta",-0.194009297726057,0.2664517589285726,0.0,CL4,"(5, 10)",beta,Linear,LightGBM,0.2616377762338245
